REGION_TYPE,REGION,YEAR,WEEK,PERCENT_WEIGHTED,PERCENT_UNWEIGHTED,AGE_0_4,AGE_25_49,AGE_25_64,AGE_5_24,AGE_50_64,AGE_65,ILITOTAL,NUM_OF_PROVIDERS,TOTAL_PATIENTS
States,South Carolina,2023,18,X,1.83296,X,X,X,X,X,X,629,37,34316
States,South Dakota,2023,18,X,0.7718,X,X,X,X,X,X,67,31,8681
States,Tennessee,2023,18,X,2.12234,X,X,X,X,X,X,773,100,36422
States,Texas,2023,18,X,2.90948,X,X,X,X,X,X,1674,59,57536
States,Utah,2023,18,X,1.93671,X,X,X,X,X,X,358,48,18485
States,Vermont,2023,18,X,0.443498,X,X,X,X,X,X,25,13,5637
States,Virginia,2023,18,X,2.31571,X,X,X,X,X,X,2543,173,109815
States,Washington,2023,18,X,1.11203,X,X,X,X,X,X,510,72,45862
States,West Virginia,2023,18,X,4.56208,X,X,X,X,X,X,499,44,10938
States,Wisconsin,2023,18,X,0.987404,X,X,X,X,X,X,214,34,21673
States,Wyoming,2023,18,X,1.11757,X,X,X,X,X,X,25,12,2237
States,Alabama,2023,19,X,1.62275,X,X,X,X,X,X,744,104,45848
States,Alaska,2023,19,X,1.27681,X,X,X,X,X,X,50,12,3916
States,Arizona,2023,19,X,1.25174,X,X,X,X,X,X,279,44,22289
States,Arkansas,2023,19,X,0.904266,X,X,X,X,X,X,138,44,15261
States,California,2023,19,X,2.87044,X,X,X,X,X,X,8167,202,284521
States,Colorado,2023,19,X,2.30861,X,X,X,X,X,X,1167,98,50550
States,Connecticut,2023,19,X,1.31349,X,X,X,X,X,X,579,70,44081
States,Delaware,2023,19,X,0.763868,X,X,X,X,X,X,103,24,13484
States,District of Columbia,2023,19,X,4.18097,X,X,X,X,X,X,268,4,6410
States,Florida,2023,19,X,2.8798,X,X,X,X,X,X,7242,356,251476
States,Georgia,2023,19,X,2.34443,X,X,X,X,X,X,1895,102,80830
States,Hawaii,2023,19,X,2.25486,X,X,X,X,X,X,766,39,33971
States,Idaho,2023,19,X,0.708973,X,X,X,X,X,X,61,30,8604
States,Illinois,2023,19,X,1.12859,X,X,X,X,X,X,827,178,73277
States,Indiana,2023,19,X,1.22087,X,X,X,X,X,X,679,101,55616
States,Iowa,2023,19,X,0.58052,X,X,X,X,X,X,27,14,4651
States,Kansas,2023,19,X,0.810761,X,X,X,X,X,X,132,31,16281
States,Kentucky,2023,19,X,1.32186,X,X,X,X,X,X,427,74,32303
States,Louisiana,2023,19,X,1.24931,X,X,X,X,X,X,542,87,43384
States,Maine,2023,19,X,0.801444,X,X,X,X,X,X,111,47,13850
States,Maryland,2023,19,X,1.68351,X,X,X,X,X,X,778,66,46213
States,Massachusetts,2023,19,X,1.34974,X,X,X,X,X,X,1110,95,82238
States,Michigan,2023,19,X,0.97135,X,X,X,X,X,X,871,153,89669
States,Minnesota,2023,19,X,1.1114,X,X,X,X,X,X,386,67,34731
States,Mississippi,2023,19,X,1.60496,X,X,X,X,X,X,189,28,11776
States,Missouri,2023,19,X,1.11698,X,X,X,X,X,X,311,41,27843
States,Montana,2023,19,X,1.00388,X,X,X,X,X,X,75,28,7471
States,Nebraska,2023,19,X,1.72392,X,X,X,X,X,X,270,83,15662
States,Nevada,2023,19,X,0.711485,X,X,X,X,X,X,127,29,17850
States,New Hampshire,2023,19,X,0.426621,X,X,X,X,X,X,5,9,1172
States,New Jersey,2023,19,X,2.71053,X,X,X,X,X,X,767,32,28297
States,New Mexico,2023,19,X,2.54256,X,X,X,X,X,X,563,37,22143
States,New York,2023,19,X,1.39906,X,X,X,X,X,X,967,121,69118
States,North Carolina,2023,19,X,1.17183,X,X,X,X,X,X,1061,135,90542
States,North Dakota,2023,19,X,1.68639,X,X,X,X,X,X,57,9,3380
States,Ohio,2023,19,X,1.84886,X,X,X,X,X,X,721,77,38997
States,Oklahoma,2023,19,X,1.24711,X,X,X,X,X,X,221,35,17721
States,Oregon,2023,19,X,1.13717,X,X,X,X,X,X,464,88,40803
States,Pennsylvania,2023,19,X,0.975856,X,X,X,X,X,X,637,98,65276
States,Rhode Island,2023,19,X,0.74796,X,X,X,X,X,X,99,22,13236
States,South Carolina,2023,19,X,1.75859,X,X,X,X,X,X,616,38,35028
States,South Dakota,2023,19,X,0.800565,X,X,X,X,X,X,68,31,8494
States,Tennessee,2023,19,X,1.92409,X,X,X,X,X,X,696,100,36173
States,Texas,2023,19,X,2.57569,X,X,X,X,X,X,1511,57,58664
States,Utah,2023,19,X,1.88024,X,X,X,X,X,X,352,48,18721
States,Vermont,2023,19,X,0.510025,X,X,X,X,X,X,29,12,5686
States,Virginia,2023,19,X,2.3067,X,X,X,X,X,X,2583,174,111978
States,Washington,2023,19,X,1.08677,X,X,X,X,X,X,495,72,45548
States,West Virginia,2023,19,X,4.54632,X,X,X,X,X,X,479,43,10536
States,Wisconsin,2023,19,X,1.07184,X,X,X,X,X,X,235,34,21925
States,Wyoming,2023,19,X,0.704556,X,X,X,X,X,X,15,11,2129
States,Alabama,2023,20,X,1.54993,X,X,X,X,X,X,736,104,47486
States,Alaska,2023,20,X,1.54352,X,X,X,X,X,X,61,12,3952
States,Arizona,2023,20,X,1.24032,X,X,X,X,X,X,269,44,21688
States,Arkansas,2023,20,X,0.884715,X,X,X,X,X,X,130,44,14694
States,California,2023,20,X,2.82504,X,X,X,X,X,X,8073,202,285766
States,Colorado,2023,20,X,2.2249,X,X,X,X,X,X,1107,98,49755
States,Connecticut,2023,20,X,1.30393,X,X,X,X,X,X,564,70,43254
States,Delaware,2023,20,X,0.767668,X,X,X,X,X,X,102,23,13287
States,District of Columbia,2023,20,X,4.29069,X,X,X,X,X,X,271,4,6316
States,Florida,2023,20,X,2.87266,X,X,X,X,X,X,7204,358,250778
States,Georgia,2023,20,X,2.27985,X,X,X,X,X,X,1812,102,79479
States,Hawaii,2023,20,X,2.28956,X,X,X,X,X,X,776,39,33893
States,Idaho,2023,20,X,0.795073,X,X,X,X,X,X,71,30,8930
States,Illinois,2023,20,X,1.01594,X,X,X,X,X,X,174,179,17127
States,Indiana,2023,20,X,1.15712,X,X,X,X,X,X,607,102,52458
States,Iowa,2023,20,X,0.767754,X,X,X,X,X,X,28,14,3647
States,Kansas,2023,20,X,0.613758,X,X,X,X,X,X,101,33,16456
States,Kentucky,2023,20,X,1.04197,X,X,X,X,X,X,318,76,30519
States,Louisiana,2023,20,X,1.28033,X,X,X,X,X,X,553,87,43192
States,Maine,2023,20,X,0.518026,X,X,X,X,X,X,74,47,14285
States,Maryland,2023,20,X,1.80743,X,X,X,X,X,X,831,66,45977
States,Massachusetts,2023,20,X,1.28767,X,X,X,X,X,X,1081,95,83950
States,Michigan,2023,20,X,0.963291,X,X,X,X,X,X,830,150,86163
States,Minnesota,2023,20,X,1.18147,X,X,X,X,X,X,403,67,34110
States,Mississippi,2023,20,X,1.73369,X,X,X,X,X,X,216,30,12459
States,Missouri,2023,20,X,0.833827,X,X,X,X,X,X,225,41,26984
States,Montana,2023,20,X,0.782701,X,X,X,X,X,X,59,28,7538
States,Nebraska,2023,20,X,1.89211,X,X,X,X,X,X,282,82,14904
States,Nevada,2023,20,X,0.818397,X,X,X,X,X,X,142,29,17351
States,New Hampshire,2023,20,X,0.704225,X,X,X,X,X,X,7,8,994
States,New Jersey,2023,20,X,3.01976,X,X,X,X,X,X,816,29,27022
States,New Mexico,2023,20,X,2.60729,X,X,X,X,X,X,548,38,21018
States,New York,2023,20,X,1.71774,X,X,X,X,X,X,1018,120,59264
States,North Carolina,2023,20,X,1.12544,X,X,X,X,X,X,1006,135,89387
States,North Dakota,2023,20,X,1.73861,X,X,X,X,X,X,58,9,3336
States,Ohio,2023,20,X,1.8652,X,X,X,X,X,X,696,76,37315
States,Oklahoma,2023,20,X,0.994007,X,X,X,X,X,X,209,35,21026
States,Oregon,2023,20,X,1.01599,X,X,X,X,X,X,432,88,42520
States,Pennsylvania,2023,20,X,0.881057,X,X,X,X,X,X,580,96,65830
States,Rhode Island,2023,20,X,0.76428,X,X,X,X,X,X,95,22,12430
States,South Carolina,2023,20,X,1.75231,X,X,X,X,X,X,606,39,34583
States,South Dakota,2023,20,X,0.56247,X,X,X,X,X,X,47,30,8356
States,Tennessee,2023,20,X,1.75119,X,X,X,X,X,X,625,100,35690
States,Texas,2023,20,X,2.64719,X,X,X,X,X,X,1165,57,44009
States,Utah,2023,20,X,1.78271,X,X,X,X,X,X,339,48,19016
States,Vermont,2023,20,X,0.462304,X,X,X,X,X,X,26,12,5624
States,Virginia,2023,20,X,2.16196,X,X,X,X,X,X,2410,174,111473
States,Washington,2023,20,X,1.05281,X,X,X,X,X,X,492,71,46732
States,West Virginia,2023,20,X,1.13283,X,X,X,X,X,X,124,43,10946
States,Wisconsin,2023,20,X,0.808446,X,X,X,X,X,X,170,34,21028
States,Wyoming,2023,20,X,0.358423,X,X,X,X,X,X,7,11,1953
States,Alabama,2023,21,X,1.43912,X,X,X,X,X,X,622,103,43221
States,Alaska,2023,21,X,1.73722,X,X,X,X,X,X,71,12,4087
States,Arizona,2023,21,X,1.28521,X,X,X,X,X,X,282,44,21942
States,Arkansas,2023,21,X,1.12853,X,X,X,X,X,X,167,44,14798
States,California,2023,21,X,2.90245,X,X,X,X,X,X,8133,197,280212
States,Colorado,2023,21,X,1.95113,X,X,X,X,X,X,971,98,49766
States,Connecticut,2023,21,X,1.16287,X,X,X,X,X,X,507,70,43599
States,Delaware,2023,21,X,0.833403,X,X,X,X,X,X,99,21,11879
States,District of Columbia,2023,21,X,4.67646,X,X,X,X,X,X,245,4,5239
States,Florida,2023,21,X,2.88768,X,X,X,X,X,X,7101,358,245907
States,Georgia,2023,21,X,2.1819,X,X,X,X,X,X,1698,100,77822
States,Hawaii,2023,21,X,2.07178,X,X,X,X,X,X,695,40,33546
States,Idaho,2023,21,X,0.505268,X,X,X,X,X,X,47,30,9302
States,Illinois,2023,21,X,1.21357,X,X,X,X,X,X,829,173,68311
States,Indiana,2023,21,X,1.11858,X,X,X,X,X,X,611,100,54623
States,Iowa,2023,21,X,0.807799,X,X,X,X,X,X,29,14,3590
States,Kansas,2023,21,X,0.677172,X,X,X,X,X,X,107,32,15801
States,Kentucky,2023,21,X,1.17256,X,X,X,X,X,X,332,71,28314
States,Louisiana,2023,21,X,1.1881,X,X,X,X,X,X,507,87,42673
States,Maine,2023,21,X,0.650232,X,X,X,X,X,X,91,47,13995
States,Maryland,2023,21,X,1.70551,X,X,X,X,X,X,775,65,45441
States,Massachusetts,2023,21,X,1.27233,X,X,X,X,X,X,1066,93,83783
States,Michigan,2023,21,X,0.829297,X,X,X,X,X,X,726,150,87544
States,Minnesota,2023,21,X,1.13798,X,X,X,X,X,X,393,67,34535
States,Mississippi,2023,21,X,2.24283,X,X,X,X,X,X,266,29,11860
States,Missouri,2023,21,X,0.964596,X,X,X,X,X,X,270,41,27991
States,Montana,2023,21,X,0.856449,X,X,X,X,X,X,67,28,7823
States,Nebraska,2023,21,X,1.84738,X,X,X,X,X,X,283,83,15319
States,Nevada,2023,21,X,0.623917,X,X,X,X,X,X,108,29,17310
States,New Hampshire,2023,21,X,0.1221,X,X,X,X,X,X,1,9,819
States,New Jersey,2023,21,X,2.69302,X,X,X,X,X,X,752,31,27924
States,New Mexico,2023,21,X,2.40318,X,X,X,X,X,X,489,35,20348
States,New York,2023,21,X,1.65233,X,X,X,X,X,X,964,118,58342
States,North Carolina,2023,21,X,1.10302,X,X,X,X,X,X,963,131,87306
States,North Dakota,2023,21,X,1.92635,X,X,X,X,X,X,68,9,3530
States,Ohio,2023,21,X,1.67353,X,X,X,X,X,X,622,76,37167
States,Oklahoma,2023,21,X,0.874665,X,X,X,X,X,X,176,33,20122
States,Oregon,2023,21,X,0.736377,X,X,X,X,X,X,10,4,1358
States,Pennsylvania,2023,21,X,0.879263,X,X,X,X,X,X,570,94,64827
States,Rhode Island,2023,21,X,0.619599,X,X,X,X,X,X,76,23,12266
States,South Carolina,2023,21,X,1.39733,X,X,X,X,X,X,460,38,32920
States,South Dakota,2023,21,X,0.573263,X,X,X,X,X,X,50,31,8722
States,Tennessee,2023,21,X,1.62804,X,X,X,X,X,X,569,99,34950
States,Texas,2023,21,X,2.55126,X,X,X,X,X,X,708,41,27751
States,Utah,2023,21,X,1.50571,X,X,X,X,X,X,278,47,18463
States,Vermont,2023,21,X,0.363951,X,X,X,X,X,X,21,12,5770
States,Virginia,2023,21,X,2.06428,X,X,X,X,X,X,2300,175,111419
States,Washington,2023,21,X,1.10426,X,X,X,X,X,X,516,71,46728
States,West Virginia,2023,21,X,0.931983,X,X,X,X,X,X,104,44,11159
States,Wisconsin,2023,21,X,0.888478,X,X,X,X,X,X,192,34,21610
States,Wyoming,2023,21,X,0.599829,X,X,X,X,X,X,14,12,2334
States,Alabama,2023,22,X,1.5171,X,X,X,X,X,X,684,105,45086
States,Alaska,2023,22,X,1.33531,X,X,X,X,X,X,45,12,3370
States,Arizona,2023,22,X,1.10605,X,X,X,X,X,X,226,43,20433
States,Arkansas,2023,22,X,0.917874,X,X,X,X,X,X,133,44,14490
States,California,2023,22,X,3.08259,X,X,X,X,X,X,7630,198,247519
States,Colorado,2023,22,X,1.8689,X,X,X,X,X,X,871,98,46605
States,Connecticut,2023,22,X,1.27753,X,X,X,X,X,X,551,70,43130
States,Delaware,2023,22,X,0.738832,X,X,X,X,X,X,86,20,11640
States,District of Columbia,2023,22,X,3.53654,X,X,X,X,X,X,210,4,5938
States,Florida,2023,22,X,3.15908,X,X,X,X,X,X,7702,358,243805
States,Georgia,2023,22,X,2.31611,X,X,X,X,X,X,1808,101,78062
States,Hawaii,2023,22,X,2.43458,X,X,X,X,X,X,695,40,28547
States,Idaho,2023,22,X,0.56926,X,X,X,X,X,X,51,30,8959
States,Illinois,2023,22,X,1.09793,X,X,X,X,X,X,769,176,70041
States,Indiana,2023,22,X,1.03841,X,X,X,X,X,X,574,101,55277
States,Iowa,2023,22,X,0.92869,X,X,X,X,X,X,28,14,3015
States,Kansas,2023,22,X,0.621202,X,X,X,X,X,X,92,30,14810
States,Kentucky,2023,22,X,0.812168,X,X,X,X,X,X,228,71,28073
States,Louisiana,2023,22,X,1.22262,X,X,X,X,X,X,518,87,42368
States,Maine,2023,22,X,0.821898,X,X,X,X,X,X,112,47,13627
States,Maryland,2023,22,X,1.80284,X,X,X,X,X,X,797,65,44208
States,Massachusetts,2023,22,X,1.25974,X,X,X,X,X,X,991,94,78667
States,Michigan,2023,22,X,0.894708,X,X,X,X,X,X,790,149,88297
States,Minnesota,2023,22,X,1.7959,X,X,X,X,X,X,299,61,16649
States,Mississippi,2023,22,X,1.76426,X,X,X,X,X,X,188,28,10656
States,Missouri,2023,22,X,0.889792,X,X,X,X,X,X,254,41,28546
States,Montana,2023,22,X,0.78534,X,X,X,X,X,X,60,28,7640
States,Nebraska,2023,22,X,1.6852,X,X,X,X,X,X,244,83,14479
States,Nevada,2023,22,X,0.646254,X,X,X,X,X,X,103,29,15938
States,New Hampshire,2023,22,X,0.170068,X,X,X,X,X,X,1,8,588
States,New Jersey,2023,22,X,2.9322,X,X,X,X,X,X,788,30,26874
States,New Mexico,2023,22,X,2.25624,X,X,X,X,X,X,482,38,21363
States,New York,2023,22,X,1.31054,X,X,X,X,X,X,762,118,58144
States,North Carolina,2023,22,X,1.15618,X,X,X,X,X,X,1011,131,87443
States,North Dakota,2023,22,0,0,X,X,X,X,X,X,0,0,0
States,Ohio,2023,22,X,1.56499,X,X,X,X,X,X,560,74,35783
States,Oklahoma,2023,22,X,0.768279,X,X,X,X,X,X,149,34,19394
States,Oregon,2023,22,X,1.07615,X,X,X,X,X,X,445,88,41351
States,Pennsylvania,2023,22,X,0.797258,X,X,X,X,X,X,528,94,66227
States,Rhode Island,2023,22,X,0.645655,X,X,X,X,X,X,76,23,11771
States,South Carolina,2023,22,X,1.49025,X,X,X,X,X,X,506,39,33954
States,South Dakota,2023,22,X,0.788091,X,X,X,X,X,X,63,31,7994
States,Tennessee,2023,22,X,1.6059,X,X,X,X,X,X,547,99,34062
States,Texas,2023,22,X,2.24826,X,X,X,X,X,X,1086,51,48304
States,Utah,2023,22,X,1.33446,X,X,X,X,X,X,236,48,17685
States,Vermont,2023,22,X,0.378137,X,X,X,X,X,X,22,11,5818
States,Virginia,2023,22,X,2.11525,X,X,X,X,X,X,2343,178,110767
States,Washington,2023,22,X,1.08034,X,X,X,X,X,X,465,71,43042
States,West Virginia,2023,22,X,0.819085,X,X,X,X,X,X,80,43,9767
States,Wisconsin,2023,22,X,0.953332,X,X,X,X,X,X,210,34,22028
States,Wyoming,2023,22,X,0.820934,X,X,X,X,X,X,16,11,1949
States,Alabama,2023,23,X,1.25688,X,X,X,X,X,X,573,105,45589
States,Alaska,2023,23,X,1.60099,X,X,X,X,X,X,65,12,4060
States,Arizona,2023,23,X,0.981158,X,X,X,X,X,X,201,41,20486
States,Arkansas,2023,23,X,0.886435,X,X,X,X,X,X,122,44,13763
States,California,2023,23,X,2.8517,X,X,X,X,X,X,7683,195,269418
States,Colorado,2023,23,X,1.60421,X,X,X,X,X,X,741,96,46191
States,Connecticut,2023,23,X,0.998251,X,X,X,X,X,X,428,70,42875
States,Delaware,2023,23,X,0.553262,X,X,X,X,X,X,67,19,12110
States,District of Columbia,2023,23,X,5.18948,X,X,X,X,X,X,304,4,5858
States,Florida,2023,23,X,2.69078,X,X,X,X,X,X,6375,358,236920
States,Georgia,2023,23,X,1.8236,X,X,X,X,X,X,1384,98,75894
States,Hawaii,2023,23,X,1.86407,X,X,X,X,X,X,616,40,33046
States,Idaho,2023,23,X,0.734934,X,X,X,X,X,X,60,29,8164
States,Illinois,2023,23,X,0.866983,X,X,X,X,X,X,613,173,70705
States,Indiana,2023,23,X,0.944253,X,X,X,X,X,X,520,101,55070
States,Iowa,2023,23,X,0.734095,X,X,X,X,X,X,27,14,3678
States,Kansas,2023,23,X,0.506498,X,X,X,X,X,X,76,28,15005
States,Kentucky,2023,23,X,0.702808,X,X,X,X,X,X,199,70,28315
States,Louisiana,2023,23,X,0.931803,X,X,X,X,X,X,389,87,41747
States,Maine,2023,23,X,0.771399,X,X,X,X,X,X,104,46,13482
States,Maryland,2023,23,X,1.50645,X,X,X,X,X,X,679,64,45073
States,Massachusetts,2023,23,X,1.15233,X,X,X,X,X,X,940,92,81574
States,Michigan,2023,23,X,0.796813,X,X,X,X,X,X,708,151,88854
States,Minnesota,2023,23,X,0.918787,X,X,X,X,X,X,286,63,31128
States,Mississippi,2023,23,X,1.67878,X,X,X,X,X,X,194,30,11556
States,Missouri,2023,23,X,0.683363,X,X,X,X,X,X,197,41,28828
States,Montana,2023,23,X,0.66993,X,X,X,X,X,X,52,28,7762
States,Nebraska,2023,23,X,1.09457,X,X,X,X,X,X,164,82,14983
States,Nevada,2023,23,X,1.37566,X,X,X,X,X,X,143,25,10395
States,New Hampshire,2023,23,X,0.123001,X,X,X,X,X,X,1,8,813
States,New Jersey,2023,23,X,2.5469,X,X,X,X,X,X,687,29,26974
States,New Mexico,2023,23,X,1.91323,X,X,X,X,X,X,385,39,20123
States,New York,2023,23,X,1.41963,X,X,X,X,X,X,823,118,57973
States,North Carolina,2023,23,X,1.04963,X,X,X,X,X,X,923,128,87936
States,North Dakota,2023,23,X,1.6246,X,X,X,X,X,X,56,9,3447
States,Ohio,2023,23,X,1.22699,X,X,X,X,X,X,436,74,35534
States,Oklahoma,2023,23,X,0.423513,X,X,X,X,X,X,75,30,17709
States,Oregon,2023,23,X,1.06269,X,X,X,X,X,X,445,86,41875
States,Pennsylvania,2023,23,X,0.737686,X,X,X,X,X,X,483,95,65475
States,Rhode Island,2023,23,X,0.831228,X,X,X,X,X,X,102,23,12271
States,South Carolina,2023,23,X,1.53966,X,X,X,X,X,X,532,39,34553
States,South Dakota,2023,23,X,0.561153,X,X,X,X,X,X,44,31,7841
States,Tennessee,2023,23,X,1.32827,X,X,X,X,X,X,458,99,34481
States,Texas,2023,23,X,1.45601,X,X,X,X,X,X,696,50,47802
States,Utah,2023,23,X,1.05393,X,X,X,X,X,X,188,47,17838
States,Vermont,2023,23,X,0.294883,X,X,X,X,X,X,17,12,5765
States,Virginia,2023,23,X,1.93118,X,X,X,X,X,X,2126,178,110088
States,Washington,2023,23,X,1.18932,X,X,X,X,X,X,551,71,46329
States,West Virginia,2023,23,X,0.765072,X,X,X,X,X,X,75,43,9803
States,Wisconsin,2023,23,X,0.687378,X,X,X,X,X,X,152,34,22113
States,Wyoming,2023,23,X,0.833742,X,X,X,X,X,X,17,11,2039
States,Alabama,2023,24,X,1.2226,X,X,X,X,X,X,551,104,45068
States,Alaska,2023,24,X,1.69368,X,X,X,X,X,X,70,12,4133
States,Arizona,2023,24,X,0.848839,X,X,X,X,X,X,177,43,20852
States,Arkansas,2023,24,X,0.590637,X,X,X,X,X,X,81,43,13714
States,California,2023,24,X,2.68335,X,X,X,X,X,X,7081,197,263887
States,Colorado,2023,24,X,1.41332,X,X,X,X,X,X,666,98,47123
States,Connecticut,2023,24,X,1.05246,X,X,X,X,X,X,443,70,42092
States,Delaware,2023,24,X,0.553946,X,X,X,X,X,X,65,19,11734
States,District of Columbia,2023,24,X,3.7645,X,X,X,X,X,X,211,4,5605
States,Florida,2023,24,X,2.39989,X,X,X,X,X,X,5726,358,238594
States,Georgia,2023,24,X,1.57801,X,X,X,X,X,X,1132,95,71736
States,Hawaii,2023,24,X,2.16766,X,X,X,X,X,X,595,40,27449
States,Idaho,2023,24,X,0.466309,X,X,X,X,X,X,40,30,8578
States,Illinois,2023,24,X,0.766184,X,X,X,X,X,X,530,175,69174
States,Indiana,2023,24,X,0.752371,X,X,X,X,X,X,403,101,53564
States,Iowa,2023,24,X,0.466744,X,X,X,X,X,X,16,14,3428
States,Kansas,2023,24,X,0.457636,X,X,X,X,X,X,70,28,15296
States,Kentucky,2023,24,X,0.744523,X,X,X,X,X,X,191,70,25654
States,Louisiana,2023,24,X,0.730099,X,X,X,X,X,X,309,87,42323
States,Maine,2023,24,X,0.704125,X,X,X,X,X,X,99,47,14060
States,Maryland,2023,24,X,1.50053,X,X,X,X,X,X,667,63,44451
States,Massachusetts,2023,24,X,1.06524,X,X,X,X,X,X,886,92,83174
States,Michigan,2023,24,X,0.732877,X,X,X,X,X,X,613,147,83643
States,Minnesota,2023,24,X,0.821141,X,X,X,X,X,X,252,67,30689
States,Mississippi,2023,24,X,1.56103,X,X,X,X,X,X,183,31,11723
States,Missouri,2023,24,X,0.800288,X,X,X,X,X,X,222,41,27740
States,Montana,2023,24,X,0.677099,X,X,X,X,X,X,45,28,6646
States,Nebraska,2023,24,X,1.31036,X,X,X,X,X,X,181,83,13813
States,Nevada,2023,24,X,1.49805,X,X,X,X,X,X,150,25,10013
States,New Hampshire,2023,24,X,0.561272,X,X,X,X,X,X,6,9,1069
States,New Jersey,2023,24,X,2.41573,X,X,X,X,X,X,683,30,28273
States,New Mexico,2023,24,X,1.78296,X,X,X,X,X,X,370,39,20752
States,New York,2023,24,X,1.34858,X,X,X,X,X,X,797,116,59099
States,North Carolina,2023,24,X,0.922446,X,X,X,X,X,X,810,128,87810
States,North Dakota,2023,24,X,1.10152,X,X,X,X,X,X,37,9,3359
States,Ohio,2023,24,X,1.23407,X,X,X,X,X,X,426,72,34520
States,Oklahoma,2023,24,X,0.622921,X,X,X,X,X,X,88,32,14127
States,Oregon,2023,24,X,1.00364,X,X,X,X,X,X,414,88,41250
States,Pennsylvania,2023,24,X,0.670854,X,X,X,X,X,X,440,94,65588
States,Rhode Island,2023,24,X,0.803603,X,X,X,X,X,X,91,22,11324
States,South Carolina,2023,24,X,1.37781,X,X,X,X,X,X,468,39,33967
States,South Dakota,2023,24,X,0.572929,X,X,X,X,X,X,48,31,8378
States,Tennessee,2023,24,X,1.04353,X,X,X,X,X,X,355,101,34019
States,Texas,2023,24,X,1.58116,X,X,X,X,X,X,752,50,47560
States,Utah,2023,24,X,1.19737,X,X,X,X,X,X,211,48,17622
States,Vermont,2023,24,X,0.37024,X,X,X,X,X,X,21,12,5672
States,Virginia,2023,24,X,1.69341,X,X,X,X,X,X,1853,178,109424
States,Washington,2023,24,X,1.02794,X,X,X,X,X,X,472,71,45917
States,West Virginia,2023,24,X,0.541423,X,X,X,X,X,X,63,44,11636
States,Wisconsin,2023,24,X,0.658861,X,X,X,X,X,X,139,33,21097
States,Wyoming,2023,24,X,0.44484,X,X,X,X,X,X,10,11,2248
States,Alabama,2023,25,X,0.945887,X,X,X,X,X,X,412,100,43557
States,Alaska,2023,25,X,1.36637,X,X,X,X,X,X,59,12,4318
States,Arizona,2023,25,X,0.809995,X,X,X,X,X,X,177,43,21852
States,Arkansas,2023,25,X,0.641251,X,X,X,X,X,X,91,44,14191
States,California,2023,25,X,2.50574,X,X,X,X,X,X,6583,200,262717
States,Colorado,2023,25,X,1.21512,X,X,X,X,X,X,594,98,48884
States,Connecticut,2023,25,X,0.91626,X,X,X,X,X,X,366,70,39945
States,Delaware,2023,25,X,0.435335,X,X,X,X,X,X,48,19,11026
States,District of Columbia,2023,25,X,3.59063,X,X,X,X,X,X,187,4,5208
States,Florida,2023,25,X,2.29832,X,X,X,X,X,X,5377,358,233953
States,Georgia,2023,25,X,1.44232,X,X,X,X,X,X,1055,99,73146
States,Hawaii,2023,25,X,1.72371,X,X,X,X,X,X,627,39,36375
States,Idaho,2023,25,X,0.598251,X,X,X,X,X,X,52,30,8692
States,Illinois,2023,25,X,0.676887,X,X,X,X,X,X,468,171,69140
States,Indiana,2023,25,X,0.686512,X,X,X,X,X,X,372,98,54187
States,Iowa,2023,25,X,0.411402,X,X,X,X,X,X,14,14,3403
States,Kansas,2023,25,X,0.500803,X,X,X,X,X,X,78,29,15575
States,Kentucky,2023,25,X,0.526123,X,X,X,X,X,X,144,69,27370
States,Louisiana,2023,25,X,0.767662,X,X,X,X,X,X,320,87,41685
States,Maine,2023,25,X,0.717768,X,X,X,X,X,X,106,47,14768
States,Maryland,2023,25,X,1.27954,X,X,X,X,X,X,562,66,43922
States,Massachusetts,2023,25,X,1.05105,X,X,X,X,X,X,825,90,78493
States,Michigan,2023,25,X,0.634599,X,X,X,X,X,X,557,151,87772
States,Minnesota,2023,25,X,0.808087,X,X,X,X,X,X,247,68,30566
States,Mississippi,2023,25,X,1.5114,X,X,X,X,X,X,177,29,11711
States,Missouri,2023,25,X,0.642066,X,X,X,X,X,X,178,41,27723
States,Montana,2023,25,X,0.662043,X,X,X,X,X,X,42,28,6344
States,Nebraska,2023,25,X,1.13256,X,X,X,X,X,X,166,82,14657
States,Nevada,2023,25,X,1.36243,X,X,X,X,X,X,133,25,9762
States,New Hampshire,2023,25,X,0.203459,X,X,X,X,X,X,2,9,983
States,New Jersey,2023,25,X,2.06708,X,X,X,X,X,X,575,30,27817
States,New Mexico,2023,25,X,1.61704,X,X,X,X,X,X,334,39,20655
States,New York,2023,25,X,1.29315,X,X,X,X,X,X,741,117,57302
States,North Carolina,2023,25,X,0.838765,X,X,X,X,X,X,718,127,85602
States,North Dakota,2023,25,X,1.19816,X,X,X,X,X,X,39,9,3255
States,Ohio,2023,25,X,1.15802,X,X,X,X,X,X,392,72,33851
States,Oklahoma,2023,25,X,0.357309,X,X,X,X,X,X,69,30,19311
States,Oregon,2023,25,X,0.949879,X,X,X,X,X,X,358,88,37689
States,Pennsylvania,2023,25,X,0.618024,X,X,X,X,X,X,361,94,58412
States,Rhode Island,2023,25,X,0.553427,X,X,X,X,X,X,65,22,11745
States,South Carolina,2023,25,X,1.20972,X,X,X,X,X,X,413,38,34140
States,South Dakota,2023,25,X,0.593986,X,X,X,X,X,X,48,30,8081
States,Tennessee,2023,25,X,0.930819,X,X,X,X,X,X,310,100,33304
